kb_model,location,roi_height,roi_width,angle,description
03B01M004-T01,C2028,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1594,460,245,90,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C500,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C514,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C499,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2864,295,130,0,CHIP CAP C 1U 16V K0603 X7R
03B01M004-T01,C433,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C464,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C1195,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2735,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C450,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C531,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2088,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C618,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2266,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C379,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2309,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1789,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C234,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2132,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2239,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C3050,420,210,90,CHIP CAP 22U 16V M0805 X6S
03B01M004-T01,C2040,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1962,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2188,295,130,90,CHIP CAP C 0.22U 25V K0603 X7R
03B01M004-T01,C365,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2454,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C1974,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2241,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C176,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1168,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1597,460,245,90,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C1952,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C541,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C172,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C575,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C554,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C174,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2343,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C285,295,130,0,CHIP CAP C 10UF 25V M0603 X5R
03B01M004-T01,C1834,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C2539,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C1803,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C1703,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2108,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C168,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C3028,295,130,90,CHIP CAP C 10UF 25V M0603 X5R
03B01M004-T01,C1917,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C566,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C548,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1934,420,210,0,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1846,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C487,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1892,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C498,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C351,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2027,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C306,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C607,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C776,295,130,90,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C567,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C598,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2732,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C5518,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C625,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2179,460,245,0,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C1171,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C456,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C80,295,130,0,CHIP CAP C 1U 16V K0603 X7R
03B01M004-T01,C2537,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C366,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C715,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2014,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C427,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C362,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1922,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C1538,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C1603,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C73,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1948,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1842,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2453,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C2123,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C612,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C601,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C610,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C332,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C726,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C1745,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1518,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C262,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C375,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2209,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C364,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1827,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C597,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C1833,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C525,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C583,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C263,420,210,0,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C701,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C345,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C320,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1971,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C240,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C594,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C387,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C354,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C2980,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C459,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1940,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C2345,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C469,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C393,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2323,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C358,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C2105,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C455,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1528,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C339,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1728,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C436,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1675,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2002,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1730,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2407,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1498,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C2978,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C381,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C1884,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C572,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C368,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1642,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2067,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C490,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C561,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C591,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C350,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2109,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C278,295,130,0,CHIP CAP C 10UF 25V M0603 X5R
03B01M004-T01,C1830,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C2074,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1644,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C322,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C349,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2090,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2215,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1787,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C603,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C394,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C316,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C342,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1681,420,210,0,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C34,295,130,0,CHIP CAP C 0.1U 16V K0603 X7R
03B01M004-T01,C472,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C537,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C782,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2096,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C530,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C331,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C309,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1086,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C1985,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C584,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1757,295,130,90,CHIP CAP C 1U 16V K0603 X7R
03B01M004-T01,C2553,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2718,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2024,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C544,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C173,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1944,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2751,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C448,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C304,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C1164,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1751,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C1493,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C2124,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C243,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1949,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C480,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C430,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1710,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2733,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C576,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C728,295,130,90,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C494,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2371,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C553,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2076,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2158,295,130,90,CHIP CAP C 0.1U 50V K0603 X7R
03B01M004-T01,C442,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C690,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1666,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C324,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2750,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C2167,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C334,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C509,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C491,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C481,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1771,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C1589,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C399,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2133,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C484,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C556,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C2232,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C558,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C443,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C380,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C236,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C997,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C1718,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C341,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C555,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1909,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C400,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2097,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C239,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2207,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C420,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2253,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C359,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1590,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2448,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C1027,295,130,90,CHIP CAP C 4.7U 6.3V K0603 X5R
03B01M004-T01,C2348,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C495,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1831,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C2434,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C719,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C563,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2113,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C1913,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C328,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1933,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C617,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1919,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C347,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C468,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2080,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2865,295,130,90,CHIP CAP C 1U 16V K0603 X7R
03B01M004-T01,C1988,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1770,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C356,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C395,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C353,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C543,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C512,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C467,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C218,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2240,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C621,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C377,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C478,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C1960,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C406,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2984,460,245,0,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C215,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C592,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1722,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1748,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C703,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C340,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C423,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2082,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C305,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1662,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2173,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C784,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1591,460,245,90,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C1764,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1543,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C2008,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1769,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C1671,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C579,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2596,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C550,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C528,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1841,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1984,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C3027,295,130,90,CHIP CAP C 10UF 25V M0603 X5R
03B01M004-T01,C219,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1629,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2205,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C1786,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C522,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C391,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1678,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C526,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C474,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C325,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C619,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2759,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C2025,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C431,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C231,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C2760,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C570,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C2056,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1845,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2104,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C2324,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C392,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C503,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C502,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C235,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C418,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1793,295,130,90,CHIP CAP C 1U 16V K0603 X7R
03B01M004-T01,C497,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1901,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C451,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C2004,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1805,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C2540,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C367,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C1807,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C308,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C562,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1200,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1925,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C412,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C615,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1844,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C589,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C515,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1523,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C2641,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2714,460,245,0,CHIP CAP 22U 16V M1206 X7R
